Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
SRR14514202_1	80.47146827475981	7.895667799128622	1.6758065169511245	0.753836231515289	0.44954505444715565	0.36771081954784424	0.2766275795174832	0.26039484233180354	0.18257148668286524	2.669572731972485	1.090652401389317	2.2186905297016635	0.6872630392332698	0.9429466810564825	0.05724601176481285	0.0
SRR14514202_2	53.71830724294237	18.492588419844388	7.312248922409516	3.4547680080373033	1.9320661823151781	1.2588850253218569	0.9039503723062635	0.6358104872334932	0.5611525314652958	3.9212274218935703	1.0519769270652823	2.255662570226682	1.0113963548503528	1.9677421056918887	0.5186151819066388	1.0036022464896366
SRR14514203_1	79.77194580855775	7.968396617375359	1.8335116262154683	0.8487812445407553	0.5590639256535648	0.40927179892477195	0.2738623447646288	0.2357513638113135	0.22815859267468916	2.4601946807913615	1.043932081649628	2.282865042495296	0.7657126432986908	1.044656962259077	0.21389442130860972	0.06000084567902403
SRR14514203_2	48.106243445389154	16.65342825433658	7.227672229948717	3.965705741768577	2.5459711094078528	1.8705072501802664	1.4115597580837644	1.0330895149697124	0.8954953745759797	7.1714276768924625	1.274571720630119	2.208165443929872	0.9413535015592586	2.2307231461181765	0.7252744704683906	1.7388113617410705
SRR14514204_1	72.59233633973263	7.007689115679221	1.94134437327192	0.9760066436371709	0.6370135245344377	0.49242139415230934	0.39156055666806805	0.34132885911061717	0.27856558105956586	3.8570914447358815	1.6473783003119986	3.9791995519014627	1.6431749074706723	2.7638514434050148	0.8539172934844961	0.5971206708444258
SRR14514204_2	48.65779894559608	15.413871819455046	6.138629754658892	3.068965158216149	1.8535773660705146	1.3455256041206778	0.9751493184814396	0.797431661901602	0.6287965975087635	5.662195149526053	1.3974333973926067	3.675380590529283	1.8104658867055166	3.936355580382213	1.1418366107223936	3.4965865587329765
SRR14514205_1	68.1237550037976	6.495526788176455	1.7406844756021458	0.9333717100585446	0.604821858014071	0.46987493544702874	0.40162637519864824	0.3166120186478594	0.2682191634227565	4.308899447993112	1.959349650892698	5.384700583852718	2.4900510234987667	4.817018612665459	0.8203911477844806	0.8650972049480204
SRR14514205_2	46.73549764992204	14.116074738332799	5.306898953756827	2.6075786499679356	1.6636416844782402	1.1240098752010672	0.846100304585722	0.6503966068006043	0.5201392835383936	5.409016160187028	1.6675777113909476	4.049676895167152	2.1390745673502125	4.966087741428522	1.919305174728219	6.278924003164198
SRR14514206_1	70.80727238996967	7.157251561859591	1.802718372804573	0.9130618942955838	0.6354074495632354	0.45575915458526484	0.4178244497865513	0.33759692176584005	0.3000651921158918	4.612290711840425	1.8846655594734634	4.179016602446038	1.5234537800193035	2.766969021169431	0.8563710479306859	1.3502758903740242
SRR14514206_2	43.72688524466972	15.891721237988044	6.927725550444499	3.354301348556641	2.0679287853683883	1.3709262095890649	1.0803627275650765	0.8273780141258322	0.6342556491969484	5.821807258193319	1.5990322594031492	4.104788923911205	2.190532228179477	5.261162455744	1.5040425218462319	3.637149585218366
SRR14514207_1	71.20752027788286	7.650030532581432	1.972562498590462	0.9891265579284455	0.6534715573895938	0.47148514323649154	0.4013445964509454	0.31965048331600737	0.28980772631693397	3.6721932596534534	1.64750798590778	4.449486148765912	1.865992140303296	3.5109003067242726	0.6902920949522118	0.20862869000005219
